"id","label","prediction_top","confidence_top","predictions_all","ID","Species"
"ASG0008ks5","species","cheetah","0.6235","{'aardvark': '0.0005', 'aardwolf': '0.0012', 'baboon': '0.0000', 'bat': '0.0000', 'batearedfox': '0.0001', 'buffalo': '0.0000', 'bushbuck': '0.0000', 'bushpig': '0.0000', 'caracal': '0.0010', 'cattle': '0.0000', 'cheetah': '0.6235', 'civet': '0.0001', 'dikdik': '0.0000', 'duiker': '0.0000', 'eland': '0.0000', 'elephant': '0.0005', 'fire': '0.0000', 'gazellegrants': '0.0000', 'gazellethomsons': '0.0000', 'genet': '0.0001', 'giraffe': '0.0000', 'guineafowl': '0.0000', 'hare': '0.0000', 'hartebeest': '0.0000', 'hippopotamus': '0.0000', 'honeybadger': '0.0001', 'human': '0.0000', 'hyenabrown': '0.0000', 'hyenaspotted': '0.0056', 'hyenastriped': '0.0012', 'impala': '0.0000', 'insectspider': '0.0000', 'jackal': '0.0009', 'koribustard': '0.0000', 'kudu': '0.0000', 'leopard': '0.1454', 'lionfemale': '0.0184', 'lionmale': '0.0023', 'mongoose': '0.0000', 'monkeysamango': '0.0000', 'nyala': '0.0000', 'ostrich': '0.0000', 'otherbird': '0.0001', 'porcupine': '0.0013', 'reedbuck': '0.0006', 'reptiles': '0.0001', 'rhinoceros': '0.0000', 'rodents': '0.0000', 'sable': '0.0000', 'secretarybird': '0.0000', 'serval': '0.1962', 'steenbok': '0.0000', 'topi': '0.0000', 'vervetmonkey': '0.0000', 'vulture': '0.0000', 'warthog': '0.0003', 'waterbuck': '0.0000', 'wildcat': '0.0002', 'wilddog': '0.0000', 'wildebeest': '0.0000', 'zebra': '0.0000', 'zorilla': '0.0000'}","17004","cheetah"
"ASG0008ks5","count","1","0.9934","{'1': '0.9934', '10': '0.0000', '11-50': '0.0000', '2': '0.0065', '3': '0.0001', '4': '0.0000', '5': '0.0000', '51+': '0.0000', '6': '0.0000', '7': '0.0000', '8': '0.0000', '9': '0.0000'}","17004","cheetah"
"ASG0008ks5","standing","1","0.8275","{'0': '0.1725', '1': '0.8275'}","17004","cheetah"
"ASG0008ks5","resting","0","0.9550","{'0': '0.9550', '1': '0.0450'}","17004","cheetah"
"ASG0008ks5","moving","0","0.7750","{'0': '0.7750', '1': '0.2250'}","17004","cheetah"
"ASG0008ks5","eating","0","0.9974","{'0': '0.9974', '1': '0.0026'}","17004","cheetah"
"ASG0008ks5","interacting","0","0.9992","{'0': '0.9992', '1': '0.0008'}","17004","cheetah"
"ASG0008ks5","babies","0","0.9936","{'0': '0.9936', '1': '0.0064'}","17004","cheetah"
"ASG0008lxh","species","cheetah","0.9458","{'aardvark': '0.0000', 'aardwolf': '0.0001', 'baboon': '0.0000', 'bat': '0.0000', 'batearedfox': '0.0000', 'buffalo': '0.0000', 'bushbuck': '0.0000', 'bushpig': '0.0000', 'caracal': '0.0000', 'cattle': '0.0000', 'cheetah': '0.9458', 'civet': '0.0000', 'dikdik': '0.0000', 'duiker': '0.0000', 'eland': '0.0000', 'elephant': '0.0000', 'fire': '0.0000', 'gazellegrants': '0.0000', 'gazellethomsons': '0.0000', 'genet': '0.0000', 'giraffe': '0.0000', 'guineafowl': '0.0000', 'hare': '0.0000', 'hartebeest': '0.0000', 'hippopotamus': '0.0000', 'honeybadger': '0.0000', 'human': '0.0000', 'hyenabrown': '0.0000', 'hyenaspotted': '0.0027', 'hyenastriped': '0.0002', 'impala': '0.0000', 'insectspider': '0.0000', 'jackal': '0.0002', 'koribustard': '0.0002', 'kudu': '0.0000', 'leopard': '0.0134', 'lionfemale': '0.0001', 'lionmale': '0.0000', 'mongoose': '0.0000', 'monkeysamango': '0.0000', 'nyala': '0.0000', 'ostrich': '0.0000', 'otherbird': '0.0000', 'porcupine': '0.0000', 'reedbuck': '0.0001', 'reptiles': '0.0000', 'rhinoceros': '0.0000', 'rodents': '0.0000', 'sable': '0.0000', 'secretarybird': '0.0001', 'serval': '0.0310', 'steenbok': '0.0000', 'topi': '0.0000', 'vervetmonkey': '0.0000', 'vulture': '0.0000', 'warthog': '0.0000', 'waterbuck': '0.0000', 'wildcat': '0.0000', 'wilddog': '0.0000', 'wildebeest': '0.0000', 'zebra': '0.0061', 'zorilla': '0.0000'}","17005","cheetah"
"ASG0008lxh","count","1","0.9943","{'1': '0.9943', '10': '0.0000', '11-50': '0.0000', '2': '0.0056', '3': '0.0001', '4': '0.0000', '5': '0.0000', '51+': '0.0000', '6': '0.0000', '7': '0.0000', '8': '0.0000', '9': '0.0000'}","17005","cheetah"
"ASG0008lxh","standing","0","0.8403","{'0': '0.8403', '1': '0.1597'}","17005","cheetah"
"ASG0008lxh","resting","0","0.9983","{'0': '0.9983', '1': '0.0017'}","17005","cheetah"
"ASG0008lxh","moving","1","0.8416","{'0': '0.1584', '1': '0.8416'}","17005","cheetah"
"ASG0008lxh","eating","0","0.9990","{'0': '0.9990', '1': '0.0010'}","17005","cheetah"
"ASG0008lxh","interacting","0","0.9999","{'0': '0.9999', '1': '0.0001'}","17005","cheetah"
"ASG0008lxh","babies","0","0.9983","{'0': '0.9983', '1': '0.0017'}","17005","cheetah"
"ASG000849g","species","hyenaspotted","0.2964","{'aardvark': '0.0004', 'aardwolf': '0.0011', 'baboon': '0.0005', 'bat': '0.0000', 'batearedfox': '0.0011', 'buffalo': '0.0034', 'bushbuck': '0.0000', 'bushpig': '0.0000', 'caracal': '0.0007', 'cattle': '0.0002', 'cheetah': '0.1787', 'civet': '0.0001', 'dikdik': '0.0004', 'duiker': '0.0000', 'eland': '0.0016', 'elephant': '0.0018', 'fire': '0.0000', 'gazellegrants': '0.0062', 'gazellethomsons': '0.0399', 'genet': '0.0002', 'giraffe': '0.0010', 'guineafowl': '0.0002', 'hare': '0.0001', 'hartebeest': '0.0035', 'hippopotamus': '0.0002', 'honeybadger': '0.0005', 'human': '0.0021', 'hyenabrown': '0.0000', 'hyenaspotted': '0.2964', 'hyenastriped': '0.0039', 'impala': '0.0003', 'insectspider': '0.0001', 'jackal': '0.0101', 'koribustard': '0.0013', 'kudu': '0.0000', 'leopard': '0.0040', 'lionfemale': '0.1836', 'lionmale': '0.0768', 'mongoose': '0.0003', 'monkeysamango': '0.0000', 'nyala': '0.0000', 'ostrich': '0.0002', 'otherbird': '0.0182', 'porcupine': '0.0006', 'reedbuck': '0.0011', 'reptiles': '0.0005', 'rhinoceros': '0.0005', 'rodents': '0.0002', 'sable': '0.0001', 'secretarybird': '0.0030', 'serval': '0.0550', 'steenbok': '0.0001', 'topi': '0.0005', 'vervetmonkey': '0.0002', 'vulture': '0.0013', 'warthog': '0.0528', 'waterbuck': '0.0001', 'wildcat': '0.0006', 'wilddog': '0.0000', 'wildebeest': '0.0284', 'zebra': '0.0160', 'zorilla': '0.0001'}","17006","cheetah"
"ASG000849g","count","1","0.8912","{'1': '0.8912', '10': '0.0001', '11-50': '0.0003', '2': '0.0809', '3': '0.0203', '4': '0.0046', '5': '0.0016', '51+': '0.0000', '6': '0.0007', '7': '0.0002', '8': '0.0001', '9': '0.0001'}","17006","cheetah"
"ASG000849g","standing","0","0.5357","{'0': '0.5357', '1': '0.4643'}","17006","cheetah"
"ASG000849g","resting","0","0.9053","{'0': '0.9053', '1': '0.0947'}","17006","cheetah"
"ASG000849g","moving","0","0.7129","{'0': '0.7129', '1': '0.2871'}","17006","cheetah"
"ASG000849g","eating","0","0.9803","{'0': '0.9803', '1': '0.0197'}","17006","cheetah"
"ASG000849g","interacting","0","0.9868","{'0': '0.9868', '1': '0.0132'}","17006","cheetah"
"ASG000849g","babies","0","0.9950","{'0': '0.9950', '1': '0.0050'}","17006","cheetah"
"ASG0008g84","species","cheetah","0.5935","{'aardvark': '0.0000', 'aardwolf': '0.0057', 'baboon': '0.0000', 'bat': '0.0000', 'batearedfox': '0.0002', 'buffalo': '0.0000', 'bushbuck': '0.0000', 'bushpig': '0.0000', 'caracal': '0.0005', 'cattle': '0.0000', 'cheetah': '0.5935', 'civet': '0.0007', 'dikdik': '0.0000', 'duiker': '0.0000', 'eland': '0.0000', 'elephant': '0.0000', 'fire': '0.0000', 'gazellegrants': '0.0000', 'gazellethomsons': '0.0000', 'genet': '0.0005', 'giraffe': '0.0000', 'guineafowl': '0.0000', 'hare': '0.0001', 'hartebeest': '0.0000', 'hippopotamus': '0.0000', 'honeybadger': '0.0001', 'human': '0.0000', 'hyenabrown': '0.0000', 'hyenaspotted': '0.1031', 'hyenastriped': '0.0051', 'impala': '0.0000', 'insectspider': '0.0000', 'jackal': '0.0064', 'koribustard': '0.0004', 'kudu': '0.0000', 'leopard': '0.1891', 'lionfemale': '0.0012', 'lionmale': '0.0006', 'mongoose': '0.0001', 'monkeysamango': '0.0000', 'nyala': '0.0000', 'ostrich': '0.0000', 'otherbird': '0.0002', 'porcupine': '0.0007', 'reedbuck': '0.0001', 'reptiles': '0.0001', 'rhinoceros': '0.0000', 'rodents': '0.0002', 'sable': '0.0000', 'secretarybird': '0.0000', 'serval': '0.0904', 'steenbok': '0.0000', 'topi': '0.0000', 'vervetmonkey': '0.0000', 'vulture': '0.0000', 'warthog': '0.0000', 'waterbuck': '0.0000', 'wildcat': '0.0004', 'wilddog': '0.0000', 'wildebeest': '0.0000', 'zebra': '0.0002', 'zorilla': '0.0000'}","17007","cheetah"
"ASG0008g84","count","1","0.9936","{'1': '0.9936', '10': '0.0000', '11-50': '0.0000', '2': '0.0061', '3': '0.0002', '4': '0.0000', '5': '0.0000', '51+': '0.0000', '6': '0.0000', '7': '0.0000', '8': '0.0000', '9': '0.0000'}","17007","cheetah"
"ASG0008g84","standing","0","0.9418","{'0': '0.9418', '1': '0.0582'}","17007","cheetah"
"ASG0008g84","resting","0","0.9795","{'0': '0.9795', '1': '0.0205'}","17007","cheetah"
"ASG0008g84","moving","1","0.8443","{'0': '0.1557', '1': '0.8443'}","17007","cheetah"
"ASG0008g84","eating","0","0.9842","{'0': '0.9842', '1': '0.0158'}","17007","cheetah"
"ASG0008g84","interacting","0","0.9995","{'0': '0.9995', '1': '0.0005'}","17007","cheetah"
"ASG0008g84","babies","0","0.9995","{'0': '0.9995', '1': '0.0005'}","17007","cheetah"
"ASG0008g7u","species","porcupine","0.4838","{'aardvark': '0.0074', 'aardwolf': '0.0067', 'baboon': '0.0001', 'bat': '0.0000', 'batearedfox': '0.0102', 'buffalo': '0.0138', 'bushbuck': '0.0001', 'bushpig': '0.0011', 'caracal': '0.0020', 'cattle': '0.0001', 'cheetah': '0.0260', 'civet': '0.0228', 'dikdik': '0.0006', 'duiker': '0.0007', 'eland': '0.0013', 'elephant': '0.0024', 'fire': '0.0000', 'gazellegrants': '0.0010', 'gazellethomsons': '0.0032', 'genet': '0.0151', 'giraffe': '0.0012', 'guineafowl': '0.0056', 'hare': '0.0227', 'hartebeest': '0.0001', 'hippopotamus': '0.0234', 'honeybadger': '0.0090', 'human': '0.0002', 'hyenabrown': '0.0000', 'hyenaspotted': '0.0812', 'hyenastriped': '0.0070', 'impala': '0.0009', 'insectspider': '0.0000', 'jackal': '0.0147', 'koribustard': '0.0031', 'kudu': '0.0001', 'leopard': '0.0936', 'lionfemale': '0.0088', 'lionmale': '0.0037', 'mongoose': '0.0432', 'monkeysamango': '0.0002', 'nyala': '0.0000', 'ostrich': '0.0001', 'otherbird': '0.0174', 'porcupine': '0.4838', 'reedbuck': '0.0006', 'reptiles': '0.0014', 'rhinoceros': '0.0005', 'rodents': '0.0097', 'sable': '0.0002', 'secretarybird': '0.0000', 'serval': '0.0114', 'steenbok': '0.0002', 'topi': '0.0001', 'vervetmonkey': '0.0002', 'vulture': '0.0004', 'warthog': '0.0015', 'waterbuck': '0.0001', 'wildcat': '0.0065', 'wilddog': '0.0000', 'wildebeest': '0.0011', 'zebra': '0.0275', 'zorilla': '0.0043'}","17008","cheetah"
"ASG0008g7u","count","1","0.8542","{'1': '0.8542', '10': '0.0001', '11-50': '0.0001', '2': '0.1109', '3': '0.0236', '4': '0.0068', '5': '0.0024', '51+': '0.0000', '6': '0.0010', '7': '0.0004', '8': '0.0003', '9': '0.0001'}","17008","cheetah"
"ASG0008g7u","standing","0","0.7016","{'0': '0.7016', '1': '0.2984'}","17008","cheetah"
"ASG0008g7u","resting","0","0.8123","{'0': '0.8123', '1': '0.1877'}","17008","cheetah"
"ASG0008g7u","moving","0","0.6085","{'0': '0.6085', '1': '0.3915'}","17008","cheetah"
"ASG0008g7u","eating","0","0.9446","{'0': '0.9446', '1': '0.0554'}","17008","cheetah"
"ASG0008g7u","interacting","0","0.9996","{'0': '0.9996', '1': '0.0004'}","17008","cheetah"
"ASG0008g7u","babies","0","0.9979","{'0': '0.9979', '1': '0.0021'}","17008","cheetah"
"ASG0008ptm","species","lionfemale","0.4716","{'aardvark': '0.0001', 'aardwolf': '0.0001', 'baboon': '0.0002', 'bat': '0.0000', 'batearedfox': '0.0001', 'buffalo': '0.0003', 'bushbuck': '0.0000', 'bushpig': '0.0000', 'caracal': '0.0002', 'cattle': '0.0001', 'cheetah': '0.0349', 'civet': '0.0000', 'dikdik': '0.0000', 'duiker': '0.0000', 'eland': '0.0182', 'elephant': '0.0008', 'fire': '0.0000', 'gazellegrants': '0.0246', 'gazellethomsons': '0.0175', 'genet': '0.0000', 'giraffe': '0.0014', 'guineafowl': '0.0017', 'hare': '0.0000', 'hartebeest': '0.1915', 'hippopotamus': '0.0000', 'honeybadger': '0.0000', 'human': '0.0002', 'hyenabrown': '0.0000', 'hyenaspotted': '0.1162', 'hyenastriped': '0.0003', 'impala': '0.0009', 'insectspider': '0.0000', 'jackal': '0.0012', 'koribustard': '0.0014', 'kudu': '0.0001', 'leopard': '0.0005', 'lionfemale': '0.4716', 'lionmale': '0.0727', 'mongoose': '0.0001', 'monkeysamango': '0.0000', 'nyala': '0.0000', 'ostrich': '0.0072', 'otherbird': '0.0031', 'porcupine': '0.0000', 'reedbuck': '0.0005', 'reptiles': '0.0002', 'rhinoceros': '0.0003', 'rodents': '0.0000', 'sable': '0.0000', 'secretarybird': '0.0036', 'serval': '0.0002', 'steenbok': '0.0000', 'topi': '0.0015', 'vervetmonkey': '0.0001', 'vulture': '0.0003', 'warthog': '0.0156', 'waterbuck': '0.0001', 'wildcat': '0.0000', 'wilddog': '0.0000', 'wildebeest': '0.0066', 'zebra': '0.0037', 'zorilla': '0.0000'}","17009","cheetah"
"ASG0008ptm","count","1","0.6622","{'1': '0.6622', '10': '0.0000', '11-50': '0.0001', '2': '0.2865', '3': '0.0421', '4': '0.0065', '5': '0.0020', '51+': '0.0000', '6': '0.0004', '7': '0.0001', '8': '0.0001', '9': '0.0000'}","17009","cheetah"
"ASG0008ptm","standing","0","0.8154","{'0': '0.8154', '1': '0.1846'}","17009","cheetah"
"ASG0008ptm","resting","0","0.9833","{'0': '0.9833', '1': '0.0167'}","17009","cheetah"
"ASG0008ptm","moving","0","0.5605","{'0': '0.5605', '1': '0.4395'}","17009","cheetah"
"ASG0008ptm","eating","0","0.5624","{'0': '0.5624', '1': '0.4376'}","17009","cheetah"
"ASG0008ptm","interacting","0","0.9975","{'0': '0.9975', '1': '0.0025'}","17009","cheetah"
"ASG0008ptm","babies","0","0.9861","{'0': '0.9861', '1': '0.0139'}","17009","cheetah"
"ASG0008pua","species","zebra","0.2711","{'aardvark': '0.0009', 'aardwolf': '0.0002', 'baboon': '0.0017', 'bat': '0.0001', 'batearedfox': '0.0008', 'buffalo': '0.0087', 'bushbuck': '0.0004', 'bushpig': '0.0001', 'caracal': '0.0005', 'cattle': '0.0003', 'cheetah': '0.0079', 'civet': '0.0001', 'dikdik': '0.0025', 'duiker': '0.0003', 'eland': '0.0142', 'elephant': '0.0083', 'fire': '0.0001', 'gazellegrants': '0.1031', 'gazellethomsons': '0.0410', 'genet': '0.0001', 'giraffe': '0.0062', 'guineafowl': '0.0006', 'hare': '0.0002', 'hartebeest': '0.0681', 'hippopotamus': '0.0087', 'honeybadger': '0.0004', 'human': '0.1082', 'hyenabrown': '0.0000', 'hyenaspotted': '0.0198', 'hyenastriped': '0.0009', 'impala': '0.0517', 'insectspider': '0.0000', 'jackal': '0.0011', 'koribustard': '0.0002', 'kudu': '0.0001', 'leopard': '0.0010', 'lionfemale': '0.0755', 'lionmale': '0.0095', 'mongoose': '0.0003', 'monkeysamango': '0.0002', 'nyala': '0.0000', 'ostrich': '0.0005', 'otherbird': '0.0025', 'porcupine': '0.0005', 'reedbuck': '0.0050', 'reptiles': '0.0003', 'rhinoceros': '0.0012', 'rodents': '0.0001', 'sable': '0.0008', 'secretarybird': '0.0003', 'serval': '0.0020', 'steenbok': '0.0001', 'topi': '0.0129', 'vervetmonkey': '0.0003', 'vulture': '0.0007', 'warthog': '0.0092', 'waterbuck': '0.0006', 'wildcat': '0.0005', 'wilddog': '0.0001', 'wildebeest': '0.1472', 'zebra': '0.2711', 'zorilla': '0.0001'}","17010","cheetah"
"ASG0008pua","count","1","0.9345","{'1': '0.9345', '10': '0.0003', '11-50': '0.0009', '2': '0.0448', '3': '0.0106', '4': '0.0043', '5': '0.0020', '51+': '0.0000', '6': '0.0012', '7': '0.0006', '8': '0.0005', '9': '0.0003'}","17010","cheetah"
"ASG0008pua","standing","0","0.6016","{'0': '0.6016', '1': '0.3984'}","17010","cheetah"
"ASG0008pua","resting","0","0.9918","{'0': '0.9918', '1': '0.0082'}","17010","cheetah"
"ASG0008pua","moving","0","0.6783","{'0': '0.6783', '1': '0.3217'}","17010","cheetah"
"ASG0008pua","eating","0","0.9237","{'0': '0.9237', '1': '0.0763'}","17010","cheetah"
"ASG0008pua","interacting","0","0.9839","{'0': '0.9839', '1': '0.0161'}","17010","cheetah"
"ASG0008pua","babies","0","0.9991","{'0': '0.9991', '1': '0.0009'}","17010","cheetah"
"ASG0008pti","species","guineafowl","0.1634","{'aardvark': '0.0001', 'aardwolf': '0.0001', 'baboon': '0.0004', 'bat': '0.0000', 'batearedfox': '0.0004', 'buffalo': '0.0014', 'bushbuck': '0.0000', 'bushpig': '0.0000', 'caracal': '0.0002', 'cattle': '0.0001', 'cheetah': '0.0445', 'civet': '0.0001', 'dikdik': '0.0002', 'duiker': '0.0000', 'eland': '0.0145', 'elephant': '0.0072', 'fire': '0.0000', 'gazellegrants': '0.0203', 'gazellethomsons': '0.0414', 'genet': '0.0001', 'giraffe': '0.0312', 'guineafowl': '0.1634', 'hare': '0.0001', 'hartebeest': '0.1090', 'hippopotamus': '0.0001', 'honeybadger': '0.0002', 'human': '0.0184', 'hyenabrown': '0.0000', 'hyenaspotted': '0.0627', 'hyenastriped': '0.0003', 'impala': '0.0009', 'insectspider': '0.0004', 'jackal': '0.0031', 'koribustard': '0.0232', 'kudu': '0.0001', 'leopard': '0.0017', 'lionfemale': '0.1134', 'lionmale': '0.0118', 'mongoose': '0.0023', 'monkeysamango': '0.0001', 'nyala': '0.0000', 'ostrich': '0.0190', 'otherbird': '0.0963', 'porcupine': '0.0007', 'reedbuck': '0.0003', 'reptiles': '0.0007', 'rhinoceros': '0.0008', 'rodents': '0.0001', 'sable': '0.0000', 'secretarybird': '0.0238', 'serval': '0.0024', 'steenbok': '0.0001', 'topi': '0.0018', 'vervetmonkey': '0.0004', 'vulture': '0.0013', 'warthog': '0.0495', 'waterbuck': '0.0000', 'wildcat': '0.0002', 'wilddog': '0.0000', 'wildebeest': '0.0227', 'zebra': '0.1065', 'zorilla': '0.0001'}","17011","cheetah"
"ASG0008pti","count","1","0.9267","{'1': '0.9267', '10': '0.0000', '11-50': '0.0000', '2': '0.0648', '3': '0.0067', '4': '0.0012', '5': '0.0004', '51+': '0.0000', '6': '0.0001', '7': '0.0000', '8': '0.0000', '9': '0.0000'}","17011","cheetah"
"ASG0008pti","standing","0","0.6934","{'0': '0.6934', '1': '0.3066'}","17011","cheetah"
"ASG0008pti","resting","0","0.9630","{'0': '0.9630', '1': '0.0370'}","17011","cheetah"
"ASG0008pti","moving","1","0.5983","{'0': '0.4017', '1': '0.5983'}","17011","cheetah"
"ASG0008pti","eating","0","0.9556","{'0': '0.9556', '1': '0.0444'}","17011","cheetah"
"ASG0008pti","interacting","0","0.9991","{'0': '0.9991', '1': '0.0009'}","17011","cheetah"
"ASG0008pti","babies","0","0.9987","{'0': '0.9987', '1': '0.0013'}","17011","cheetah"
"ASG0008prt","species","cheetah","0.4793","{'aardvark': '0.0000', 'aardwolf': '0.0002', 'baboon': '0.0000', 'bat': '0.0000', 'batearedfox': '0.0001', 'buffalo': '0.0000', 'bushbuck': '0.0000', 'bushpig': '0.0000', 'caracal': '0.0001', 'cattle': '0.0000', 'cheetah': '0.4793', 'civet': '0.0001', 'dikdik': '0.0000', 'duiker': '0.0000', 'eland': '0.0000', 'elephant': '0.0000', 'fire': '0.0000', 'gazellegrants': '0.0000', 'gazellethomsons': '0.0001', 'genet': '0.0000', 'giraffe': '0.0000', 'guineafowl': '0.0006', 'hare': '0.0000', 'hartebeest': '0.0000', 'hippopotamus': '0.0000', 'honeybadger': '0.0001', 'human': '0.0000', 'hyenabrown': '0.0000', 'hyenaspotted': '0.1230', 'hyenastriped': '0.0007', 'impala': '0.0000', 'insectspider': '0.0000', 'jackal': '0.0079', 'koribustard': '0.0061', 'kudu': '0.0000', 'leopard': '0.0131', 'lionfemale': '0.2990', 'lionmale': '0.0429', 'mongoose': '0.0003', 'monkeysamango': '0.0000', 'nyala': '0.0000', 'ostrich': '0.0000', 'otherbird': '0.0053', 'porcupine': '0.0003', 'reedbuck': '0.0000', 'reptiles': '0.0013', 'rhinoceros': '0.0000', 'rodents': '0.0000', 'sable': '0.0000', 'secretarybird': '0.0001', 'serval': '0.0146', 'steenbok': '0.0000', 'topi': '0.0000', 'vervetmonkey': '0.0001', 'vulture': '0.0002', 'warthog': '0.0039', 'waterbuck': '0.0000', 'wildcat': '0.0000', 'wilddog': '0.0000', 'wildebeest': '0.0002', 'zebra': '0.0001', 'zorilla': '0.0000'}","17012","cheetah"
"ASG0008prt","count","2","0.4968","{'1': '0.4517', '10': '0.0000', '11-50': '0.0000', '2': '0.4968', '3': '0.0472', '4': '0.0037', '5': '0.0005', '51+': '0.0000', '6': '0.0000', '7': '0.0000', '8': '0.0000', '9': '0.0000'}","17012","cheetah"
"ASG0008prt","standing","0","0.8834","{'0': '0.8834', '1': '0.1166'}","17012","cheetah"
"ASG0008prt","resting","1","0.7540","{'0': '0.2460', '1': '0.7540'}","17012","cheetah"
"ASG0008prt","moving","0","0.9286","{'0': '0.9286', '1': '0.0714'}","17012","cheetah"
"ASG0008prt","eating","0","0.9961","{'0': '0.9961', '1': '0.0039'}","17012","cheetah"
"ASG0008prt","interacting","0","0.9910","{'0': '0.9910', '1': '0.0090'}","17012","cheetah"
"ASG0008prt","babies","0","0.9961","{'0': '0.9961', '1': '0.0039'}","17012","cheetah"
"ASG0008pve","species","lionfemale","0.7371","{'aardvark': '0.0000', 'aardwolf': '0.0000', 'baboon': '0.0000', 'bat': '0.0000', 'batearedfox': '0.0000', 'buffalo': '0.0000', 'bushbuck': '0.0000', 'bushpig': '0.0000', 'caracal': '0.0000', 'cattle': '0.0000', 'cheetah': '0.0301', 'civet': '0.0000', 'dikdik': '0.0000', 'duiker': '0.0000', 'eland': '0.0000', 'elephant': '0.0000', 'fire': '0.0000', 'gazellegrants': '0.0000', 'gazellethomsons': '0.0001', 'genet': '0.0000', 'giraffe': '0.0000', 'guineafowl': '0.0001', 'hare': '0.0000', 'hartebeest': '0.0000', 'hippopotamus': '0.0000', 'honeybadger': '0.0000', 'human': '0.0000', 'hyenabrown': '0.0000', 'hyenaspotted': '0.0180', 'hyenastriped': '0.0000', 'impala': '0.0000', 'insectspider': '0.0000', 'jackal': '0.0002', 'koribustard': '0.0009', 'kudu': '0.0000', 'leopard': '0.0006', 'lionfemale': '0.7371', 'lionmale': '0.2093', 'mongoose': '0.0000', 'monkeysamango': '0.0000', 'nyala': '0.0000', 'ostrich': '0.0000', 'otherbird': '0.0012', 'porcupine': '0.0000', 'reedbuck': '0.0000', 'reptiles': '0.0004', 'rhinoceros': '0.0000', 'rodents': '0.0000', 'sable': '0.0000', 'secretarybird': '0.0001', 'serval': '0.0001', 'steenbok': '0.0000', 'topi': '0.0000', 'vervetmonkey': '0.0000', 'vulture': '0.0000', 'warthog': '0.0016', 'waterbuck': '0.0000', 'wildcat': '0.0000', 'wilddog': '0.0000', 'wildebeest': '0.0001', 'zebra': '0.0001', 'zorilla': '0.0000'}","17013","cheetah"
"ASG0008pve","count","2","0.5479","{'1': '0.3098', '10': '0.0000', '11-50': '0.0000', '2': '0.5479', '3': '0.1174', '4': '0.0192', '5': '0.0047', '51+': '0.0000', '6': '0.0007', '7': '0.0001', '8': '0.0001', '9': '0.0000'}","17013","cheetah"
"ASG0008pve","standing","0","0.9308","{'0': '0.9308', '1': '0.0692'}","17013","cheetah"
"ASG0008pve","resting","1","0.9868","{'0': '0.0132', '1': '0.9868'}","17013","cheetah"
"ASG0008pve","moving","0","0.8393","{'0': '0.8393', '1': '0.1607'}","17013","cheetah"
"ASG0008pve","eating","0","0.9958","{'0': '0.9958', '1': '0.0042'}","17013","cheetah"
"ASG0008pve","interacting","0","0.9905","{'0': '0.9905', '1': '0.0095'}","17013","cheetah"
"ASG0008pve","babies","0","0.9896","{'0': '0.9896', '1': '0.0104'}","17013","cheetah"
"ASG0008pym","species","lionfemale","0.7034","{'aardvark': '0.0001', 'aardwolf': '0.0004', 'baboon': '0.0001', 'bat': '0.0000', 'batearedfox': '0.0004', 'buffalo': '0.0001', 'bushbuck': '0.0000', 'bushpig': '0.0000', 'caracal': '0.0006', 'cattle': '0.0000', 'cheetah': '0.0558', 'civet': '0.0000', 'dikdik': '0.0003', 'duiker': '0.0001', 'eland': '0.0003', 'elephant': '0.0001', 'fire': '0.0000', 'gazellegrants': '0.0043', 'gazellethomsons': '0.0260', 'genet': '0.0000', 'giraffe': '0.0000', 'guineafowl': '0.0004', 'hare': '0.0000', 'hartebeest': '0.0020', 'hippopotamus': '0.0000', 'honeybadger': '0.0002', 'human': '0.0000', 'hyenabrown': '0.0000', 'hyenaspotted': '0.1044', 'hyenastriped': '0.0018', 'impala': '0.0004', 'insectspider': '0.0000', 'jackal': '0.0028', 'koribustard': '0.0003', 'kudu': '0.0000', 'leopard': '0.0016', 'lionfemale': '0.7034', 'lionmale': '0.0710', 'mongoose': '0.0001', 'monkeysamango': '0.0000', 'nyala': '0.0000', 'ostrich': '0.0000', 'otherbird': '0.0009', 'porcupine': '0.0001', 'reedbuck': '0.0012', 'reptiles': '0.0002', 'rhinoceros': '0.0001', 'rodents': '0.0000', 'sable': '0.0000', 'secretarybird': '0.0002', 'serval': '0.0061', 'steenbok': '0.0000', 'topi': '0.0000', 'vervetmonkey': '0.0001', 'vulture': '0.0003', 'warthog': '0.0089', 'waterbuck': '0.0000', 'wildcat': '0.0001', 'wilddog': '0.0000', 'wildebeest': '0.0034', 'zebra': '0.0011', 'zorilla': '0.0000'}","17014","cheetah"
